H,IMDB,20140630,R,20140630194518
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,31025,,AUD,,,,,,,.0416844329,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,31390,,AUD,,,,,,,.0416781266,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,31755,,AUD,,,,,,,.0416719651,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,32120,,AUD,,,,,,,.0416659435,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,32485,,AUD,,,,,,,.0416600570,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,32850,,AUD,,,,,,,.0416543011,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,33215,,AUD,,,,,,,.0416486716,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,33580,,AUD,,,,,,,.0416431643,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,33945,,AUD,,,,,,,.0416377755,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,34310,,AUD,,,,,,,.0416325012,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,34675,,AUD,,,,,,,.0416273378,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,35040,,AUD,,,,,,,.0416222820,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,35405,,AUD,,,,,,,.0416173303,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,35770,,AUD,,,,,,,.0416124797,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,36135,,AUD,,,,,,,.0416077271,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,36500,,AUD,,,,,,,.0416030694,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,36865,,AUD,,,,,,,.0415985040,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,37230,,AUD,,,,,,,.0415940280,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,37595,,AUD,,,,,,,.0415896390,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,37960,,AUD,,,,,,,.0415853343,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,38325,,AUD,,,,,,,.0415811116,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,38690,,AUD,,,,,,,.0415769686,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,39055,,AUD,,,,,,,.0415729029,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,39420,,AUD,,,,,,,.0415689126,,
